sector,index,name,netIncome,totalRevenue,marketCap_netIncome,growth_revenue,currentPrice,growth_income,sharesOutstanding,marketCap,ticker,netIncome_sharesOutstanding,marketCap_totalRevenue
Industrials,4174,Iron Mountain Incorporated (Delaware)Common Stock REIT,185151000.0,4060177000.0,54.47790641557432,0.09515291817945448,35.25,0.7536155842173548,286145783,10086638850.75,IRM,0.6470512969258051,2.484285500545912
Real Estate,4091,Summit Hotel Properties Inc.,79423000.0,560753000.0,17.540215596237868,0.08744237078924325,13.3,-0.0796901813459487,104744101,1393096543.3000002,INN,0.7582574984342078,2.484331859660136
Technology,1449,Clearfield Inc.,3653086.0,73596758.0,50.10721614547263,-0.017799807102687627,13.4,-0.5198041647500045,13660147,183045969.8,CLFD,0.2674265511198379,2.487147189282441
Energy,7099,SM Energy Company,219228000.0,1425916000.0,16.189330150801904,0.06779873531823757,31.65,-0.7877343799489009,112137582,3549154470.2999997,SM,1.954991324853072,2.489034746997719
Consumer Cyclical,7712,Tapestry Inc.,397500000.0,5880000000.0,36.82551352015094,0.3100728560925072,50.82,-0.32741116751269034,288038993,14638141624.26,TPR,1.3800214889655582,2.4894798680714287
Financial Services,5075,Markel Corporation,389665000.0,6794943000.0,43.41659523169903,0.0801195504083552,1218.38,-0.132590428998725,13885592,16917927580.960001,MKL,28.06254137382115,2.4897821189905494
Financial Services,5286,MVB Financial Corp.,9166000.0,87366000.0,23.748898101680123,-0.013840549445449905,19.2,-0.4133364312267658,11337625,217682400.0,MVBF,0.8084585616476114,2.4916145869102397
Financial Services,5516,Nelnet Inc.,257764000.0,955981000.0,9.245624733011592,-0.13731233064348033,58.41,-0.3255488780958984,40801048,2383189213.68,NNI,6.3175828228725885,2.492925292113546
Financial Services,2726,First Business Financial Services Inc.,13560000.0,79446000.0,14.619552425516224,-0.04970731467361897,22.63,-0.20148903346971628,8760103,198241130.89,FBIZ,1.547927004967864,2.4952940474032674
Technology,5125,MIND C.T.I. Ltd.,5137000.0,18146000.0,8.832476601129065,0.0005539552404165743,2.35,0.3352367356650012,19307418,45372432.300000004,MNDO,0.26606354096648244,2.5004095833792572
Healthcare,4163,IQVIA Holdings Inc.,1290000000.0,10172000000.0,19.716887338953487,0.415963943006688,125.55,10.382608695652173,202586895,25434784667.25,IQV,6.367637946176133,2.500470376253441
Consumer Defensive,6010,PepsiCo Inc.,4597000000.0,64418000000.0,35.067300404024365,0.011560693641618497,113.98,-0.23258018644335599,1414321635,161204379957.30002,PEP,3.250321487162996,2.5024741525241394
Energy,6351,Permianville Royalty Trust Trust Units,46051269.0,46776316.0,2.5439038390017004,3.9471074138050763,3.55,4.27251905428527,33000000,117150000.0,PVL,1.395493,2.504472562567775
Industrials,6802,Scorpio Bulkers Inc.,-16714000.0,204602000.0,-30.67681594770851,1.0688885487615112,6.75,-0.5215604598069452,75960341,512732301.75,SALT,-0.2200358737199455,2.5059984836414113
Industrials,7602,Thermon Group Holdings Inc.,14476000.0,345775000.0,59.875934224924016,0.1683981372808844,26.62,-0.18632607062359127,32560632,866764023.84,THR,0.4445859650390078,2.5067284327669728
Utilities,6175,Pinnacle West Capital Corporation,467660000.0,3609818000.0,19.35113097972886,0.019039741251133998,80.82,0.10501907093119534,111974139,9049749913.98,PNW,4.176500075611209,2.506982322648953
Energy,5438,Newfield Exploration Company,387000000.0,2207000000.0,14.299877582325584,0.20040760869565216,27.69,-1.3471544715447155,199857444,5534052624.360001,NFX,1.936380213088285,2.507500056347984
Communication Services,7641,PT Telekomunikasi Indonesia Tbk,1367246000.0,9356179000.0,17.176416387277783,0.102490265015086,24.13,0.1441576578906533,973244368,23484386599.84,TLK,1.4048332001238975,2.510040327343032
Utilities,192,Avangrid Inc.,373000000.0,6141000000.0,41.338774994101875,-0.009139248919906947,49.9,-0.3952380952380952,309005272,15419363072.8,AGR,1.2070991461919136,2.5108879779840416
Utilities,2525,Eversource Energy (D/B/A),1010102000.0,8025824000.0,19.964927127280212,0.014769092130791351,63.64,0.0484918847673039,316885808,20166612821.12,ES,3.1875898967365557,2.5127155568225765
Technology,4729,Interlink Electronics Inc.,824000.0,10261000.0,31.312476116504854,-0.06166919064445566,3.98,-0.5644659522986519,6482784,25801480.32,LINK,0.12710588537270406,2.5145190839099505
Healthcare,6238,ProPhase Labs Inc.,-1210000.0,13784000.0,-28.664334896694218,-0.5304558865518226,3.005,-15.152370990237099,11542045,34683845.225,PRPH,-0.10483410868697877,2.5162394968804414
Healthcare,421,Apollo Endosurgery Inc.,-29892000.0,64215000.0,-5.416293001471966,-0.008602084232595425,7.4,-0.3370418053295115,21878896,161903830.4,APEN,-1.366248095881986,2.521277433621428
Healthcare,1735,Catalent Inc.,83600000.0,2463400000.0,74.30842052440191,0.18695191288426327,42.88,-0.23861566484517305,144873693,6212183955.84,CTLT,0.5770543862645926,2.5217926263862953
Consumer Cyclical,583,Acorn International Inc. ADS,30103322.0,20391714.0,1.7094023045031375,-0.17276624359973117,19.2,2.6017947457661625,2680140,51458688.0,ATV,11.231996089756505,2.523509696144228
Healthcare,6146,Psychemedics Corporation,6142000.0,41530000.0,17.072332868772385,0.018496664956387892,19.04,-0.08340820604971548,5507262,104858268.47999999,PMD,1.1152547309352634,2.5248800500842763
Financial Services,8141,Virtu Financial Inc.,197418000.0,1659188000.0,21.22108033715264,0.4122107977479316,22,-0.9108853850818678,190428329,4189423238.0,VIRT,1.0367049957152121,2.5249840512347004
Financial Services,3320,Glen Burnie Bancorp,991000.0,13577000.0,34.60517073662966,0.013087400078341254,12.2,-0.1723599098771713,2810961,34293724.199999996,GLBZ,0.35254847007838247,2.525869057965677
Healthcare,392,AngioDynamics Inc.,16335000.0,344285000.0,53.24676776859504,-0.015324202114728451,23.46,2.2617811501597442,37075275,869785951.5,ANGO,0.4405901237414962,2.526354478121324
Industrials,3787,Heartland Express Inc.,77702000.0,660339000.0,21.48804650485187,-0.009137970133961565,20.38,0.33318554251055227,81926604,1669664189.52,HTLD,0.9484342839354113,2.5284954993117172
Consumer Cyclical,4287,Jack In The Box Inc.,152707000.0,901990000.0,14.937187202092899,-0.028397498704145673,83.69,0.09074496465790301,27255503,2281013046.07,JACK,5.602795149295171,2.5288673334183307
Utilities,118,Ameren Corporation,618000000.0,6273000000.0,25.691328638834953,0.01662277814351547,65.06,-0.1990811638591118,244039980,15877241098.800001,AEE,2.5323719498747703,2.5310443326637975
Industrials,8449,WillScot Corporation,-153772261.0,721026000.0,-11.87813168494674,0,17.05,-263.5066647709096,107127693,1826527165.65,WSC,-1.4354109259124996,2.533233427990114
Technology,4448,Jianpu Technology Inc. American depositary shares each two representing five Class A,-41887749.809999995,287624983.405,-17.409165004750587,3.3317567924344385,4.34,0.18504891509838653,168025518,729230748.12,JT,-0.24929397813253576,2.5353525951992224
Consumer Cyclical,1777,Cavco Industries Inc.,69440000.0,910822000.0,33.2870143764401,0.1259219149208384,254.9,0.6203925701488605,9068067,2311450278.3,CVCO,7.6576408180486535,2.5377628980195914
Consumer Cyclical,4559,Kandi Technologies Group Inc.,12466498.0,93297838.0,18.992578541303256,-0.20608523554267397,4.6,3.35394440308554,51471944,236770942.39999998,KNDI,0.24219986717424155,2.537796667914212
Industrials,1721,CSW Industrials Inc.,-8720000.0,332448000.0,-96.78521583715596,0.1348431086064148,53.7,-2.073254448559299,15716333,843967082.1,CSWI,-0.5548368057612422,2.538643884457118
Consumer Defensive,6025,Pinnacle Foods Inc.,603685000.0,3153913000.0,13.265353136619263,0.0051356516657299475,67.19,1.5201618060127797,119185812,8008094708.28,PF,5.065074356333621,2.5390981641789105
Basic Materials,5591,Nutrien Ltd.,1392000000.0,14155000000.0,25.82145631952586,0.020421903052064632,58.41,0.01238390092879257,615364958,35943467196.78,NTR,2.2620722579396535,2.539277089140233
Industrials,7588,Teekay LNG Partners L.P.,-884000.0,468213000.0,-1347.8676470588234,0.0913924791395506,14.95,-0.7533979031742805,79700000,1191515000.0,TGP,-0.01109159347553325,2.5448140055914723
Industrials,6766,Ryanair Holdings plc American Depositary Shares each representing five Ordinary Shares,1603609458.2,8697084666.7,13.805455072489918,0.24483153472933294,97.25,0.27534229452062237,227645844,22138558329.0,RYAAY,7.044316865279561,2.5455148681909057
Technology,8218,Verint Systems Inc.,39351000.0,1194991000.0,77.43922214302052,0.06884717721206735,46.95,-0.7744383934649421,64905449,3047310830.55,VRNT,0.6062819163303222,2.5500701097748855
Basic Materials,7413,Silvercorp Metals Inc.,46978000.0,175467000.0,9.530169541274638,0.04017838026316595,2.67,0.07601776800842606,167681013,447708304.71,SVM,0.2801629066971345,2.5515242450717226
Basic Materials,7323,SSR Mining Inc.,20441000.0,415816000.0,52.11308487158162,-0.08597597487504735,8.86,0.06710593161630002,120230651,1065243567.8599999,SSRM,0.17001488247784668,2.561814763885949
Energy,2253,Ecopetrol S.A. American Depositary Shares,3813205565.0,20918221380.0,14.055264160766532,0.15403899317572092,26.07,1.932552276846791,2055834734,53595611515.38,EC,1.8548210621875796,2.5621495509471464
Energy,737,Bonanza Creek Energy Inc.,17289000.0,231486000.0,34.31234320087917,-0.3674441229934202,28.88,-0.9747675295300327,20541070,593226101.6,BCEI,0.8416796203897849,2.5626867352669276
Consumer Cyclical,8052,Marriot Vacations Worldwide Corporation,195544000.0,2133747000.0,27.967668483768357,0.0776873238425715,116.11,0.651119783324111,47101109,5468909765.99,VAC,4.151579530749478,2.5630544605288255
Basic Materials,7017,Sherwin-Williams Company (The),1867730000.0,17225386000.0,23.647612762851164,0.2638572043832106,472.98,0.564630799070895,93381022,44167355785.560005,SHW,20.001173257666853,2.564085111681097
Industrials,5537,National Presto Industries Inc.,46853000.0,342271000.0,18.751976424135062,-0.02419385501820681,125.9,0.18838075576698682,6978446,878586351.4000001,NPK,6.713958953039115,2.566931908925968
Industrials,7785,Toro Company (The),266750000.0,2567974000.0,24.718187460618555,0.047237764795635774,62.48,0.15897815527676043,105530994,6593576505.12,TTC,2.527693428150596,2.5676180931426877
Basic Materials,2810,FutureFuel Corp.,65686000.0,296950000.0,11.6139251420394,0.08623066198512597,17.44,-0.5827017624820291,43742677,762872286.8800001,FF,1.5016456354511636,2.5690260544872876
Industrials,3362,Golar LNG Partners LP,95093000.0,354163000.0,9.57117209195209,-0.01923921756892015,13.03,-0.2491186088249473,69850458,910151467.74,GMLP,1.3613797636087082,2.569866043996691
Communication Services,566,ATN International Inc.,20405000.0,452096000.0,57.08830394511149,0.05293181882832279,73,1.6020990000826378,15957354,1164886842.0,ATNI,1.2787207703733339,2.576636028631087
Financial Services,7489,The Bancorp Inc.,15127000.0,212879000.0,36.30729399352152,0.5225515658502703,9.73,-1.2246092940347386,56446088,549220436.24,TBBK,0.26799022812705814,2.57996531475627
Industrials,7138,Snap-On Incorporated,604600000.0,4092400000.0,17.468257347419783,0.07772509294681826,187.25,0.02068081991215227,56402181,10561308392.25,SNA,10.719443632862353,2.5807126361670414
Technology,5661,NextGen Healthcare Inc.,1172000.0,533297000.0,1174.754255017065,0.041981931777153356,21.44,-0.8673318348774738,64216977,1376811986.88,NXGN,0.018250625531625382,2.581698353600339
Financial Services,4730,Fidelity Southern Corporation,41534000.0,258396000.0,16.072770154090627,0.00014806040864672785,24.53,0.026569674456998402,27214286,667566435.58,LION,1.5261837110111947,2.5835014302852986
Technology,4021,i3 Verticals Inc.,707000.0,222641000.0,815.721804016973,0.3151960489671615,21.93,-1.4309603440038223,26298008,576715315.4399999,IIIV,0.026884165523107302,2.5903374285958107
Consumer Cyclical,1765,Carnival Plc ADS ADS,2827000000.0,18363000000.0,16.83215104938804,0.06839953627433035,64.94,-0.062252608852105075,732745473,47584491016.619995,CUK,3.8580927541260976,2.591324457693187
Energy,5780,Oasis Midstream Partners LP Representing Limited Partner Interests,91847000.0,232243000.0,6.558026815029343,0.5077615595935524,21.88,0.8078897527910686,27529026,602335088.88,OMP,3.3363694015182377,2.593555409118897
Technology,1705,Castlight Health Inc. Class B,-55447000.0,145848000.0,-6.832479376702076,0.2923205506391347,2.75,-0.0508471681355469,137760176,378840484.0,CSLT,-0.40248932318437225,2.5975020843618015
Financial Services,1958,Discover Financial Services,2324000000.0,10317000000.0,11.54333733145439,0.08770194526871085,78.29,-0.1228583368157125,342658270,26826715958.300003,DFS,6.782267359255623,2.6002438652999906
Financial Services,781,Franklin Resources Inc.,687100000.0,6408800000.0,24.277970757458885,-0.034119069205197944,31.65,-0.01737418196559912,527058253,16681393707.449999,BEN,1.3036509647444985,2.602888794696355
Technology,367,American Superconductor Corporation,-22260000.0,52088000.0,-6.09377240296496,-0.3563002859232662,6.39,0.1973842837832901,21228071,135647373.69,AMSC,-1.0486115295167422,2.6041962388649975
Financial Services,8328,Walker & Dunlop Inc,211312000.0,655349000.0,8.077527131634739,0.23741821317072154,54.59,0.8536660315899453,31267236,1706878413.24,WD,6.758256470127388,2.6045334825261044
Consumer Cyclical,572,AptarGroup Inc.,218111000.0,2664179000.0,31.8141646719331,0.05935346088735245,111.59,0.07023687922564327,62183164,6939019270.76,ATR,3.507557125912731,2.604561957270889
Consumer Cyclical,5222,MSG Networks Inc.,288862000.0,696651000.0,6.288936985480956,0.031537627785214226,24.35,0.7261775286538944,74605130,1816634915.5,MSGN,3.8718785155926945,2.607668567905594
Technology,2602,EverQuote Inc.,-6341000.0,143591000.0,-59.07303229143668,0.028213523595432406,15.02,4.435155412647374,24938888,374582097.76,EVER,-0.2542615372425587,2.608673926360287
Industrials,8543,The ExOne Company,-21245000.0,58826000.0,-7.229752323840904,0.20833682095923664,9.48,0.37121523496369363,16202119,153596088.12,XONE,-1.3112482385791637,2.6110238350389285
Real Estate,4721,LaSalle Hotel Properties 6.3% Series J Cumulative Redeemable Preferred Shares of Beneficial Interest,79943000.0,1058360000.0,34.578433373778815,-0.10464422764973637,24.45,-0.22844675826110347,113059456,2764303699.2,LHO-J,0.707088135998107,2.6118746921652365
Financial Services,967,Bank of the James Financial Group Inc.,3798000.0,27047000.0,18.61815202738283,0.057454515175486075,16.15,-0.11077297626293366,4378436,70711741.39999999,BOTJ,0.8674330285974261,2.614402388434946
Technology,6399,QAD Inc.,-2823000.0,328411000.0,-304.3594865249734,0.09729362204242858,43.79,-0.41326860841423946,19621074,859206830.46,QADB,-0.14387591627247315,2.6162547249026376
Technology,1829,CyberOptics Corporation,998000.0,54978000.0,144.28907319639276,-0.19485205314009663,20.45,-0.8865248226950354,7041589,144000495.04999998,CYBE,0.14172937386717685,2.6192385144967076
Energy,7069,Schlumberger N.V.,-754000000.0,32216000000.0,-111.95943286722812,0.0945702984537936,60.99,-0.1078838174273859,1384118911,84417412381.89,SLB,-0.5447508837627607,2.6203567290132233
Real Estate,8510,Xenia Hotels & Resorts Inc.,105781000.0,1023979000.0,25.384514993713424,-0.005139134461564368,23.99,0.1514996214547784,111929945,2685199380.5499997,XHR,0.9450643435945582,2.6223187980905855
Basic Materials,6180,Pope Resources,20280000.0,119486000.0,15.476077095660749,0.24114736161535782,72.05,0.8033464368511238,4356070,313854843.5,POPE,4.655572568852199,2.6267080955090973
Industrials,1801,Curtiss-Wright Corporation,250125000.0,2347602000.0,24.661270107946027,0.07686121546887974,140.25,0.14713151727709003,43981463,6168400185.75,CW,5.687055021339331,2.6275323439620517
Consumer Cyclical,4795,The Lovesac Company,-18404463.0,98395398.0,-14.047593782008201,0.3335842826366708,20,-0.19967421384233322,12926921,258538420.0,LOVE,-1.4237313742383046,2.6275458533131806
Consumer Cyclical,3692,Hilton Worldwide Holdings Inc.,1397000000.0,8998000000.0,16.945593984652827,-0.21632513075538026,79.39,2.617816091954023,298186104,23672994796.56,HLT,4.684993637396329,2.630917403485219
Healthcare,1773,Cutera Inc.,25464000.0,162483000.0,16.790650329877476,0.2832299925459104,30.9,10.638727202173069,13836800,427557120.0,CUTR,1.8403098982423682,2.631396022968557
Utilities,5737,ONE Gas Inc.,177170000.0,1640485000.0,24.381021592256026,0.07875560538116592,82.25,0.1634605089403619,52517758,4319585595.5,OGS,3.3735255796715466,2.6331149602099377
Consumer Cyclical,1239,Carnival Corporation,2827000000.0,18363000000.0,17.115458600311285,0.06839953627433035,65.67,-0.062252608852105075,736796124,48385401463.08,CCL,3.836882290656567,2.634939904322823
Energy,413,Apache Corporation,859000000.0,6693000000.0,20.598137585308496,0.09688839202534004,46.26,-1.9281138790035588,382485953,17693800185.78,APA,2.245834110409801,2.6436276984580904
Basic Materials,4146,Intrepid Potash Inc,-2499000.0,169574000.0,-179.42600960384155,-0.25286326488044447,3.42,-0.6561763690663786,131106900,448385598.0,IPI,-0.019060781697988437,2.644188366141036
Financial Services,3461,Goldman Sachs Group Inc. (The),5597000000.0,32680000000.0,15.4402080702412,0.05275728086122696,228.89,-0.42065423087320897,377556226,86418844569.14,GS,14.824282092490245,2.644395488651775
Technology,4027,II-VI Incorporated,88002000.0,1158794000.0,34.90466937342333,0.1921184799896301,48.3,-0.07632722463631211,63595874,3071680714.2,IIVI,1.3837690162100769,2.6507564883836126
Financial Services,6663,RenaissanceRe Holdings Ltd.,-237382000.0,2012541000.0,-22.477200080545284,0.21355061226238858,132.52,-1.4421586521446947,40263226,5335682709.52,RNR,-5.895752118819292,2.651216899193607
Consumer Defensive,7700,Turning Point Brands Inc.,23244000.0,301946000.0,34.47155312338668,0.3857332660938379,41.16,-0.24909894846356778,19466880,801256780.8,TPB,1.194028010651938,2.6536426407370852
Healthcare,6209,PRA Health Sciences Inc.,113115000.0,2662583000.0,62.547382442470045,0.24710232481891428,109.91,0.27505683901723504,64371278,7075047164.98,PRAH,1.7572278120686062,2.6572118747021216
Consumer Cyclical,309,Allison Transmission Holdings Inc.,651000000.0,2557000000.0,10.443401841152074,0.22921421584610369,52.11,1.3452768729641693,130467369,6798654598.59,ALSN,4.9897534148941105,2.658840281028549
Technology,7443,Symantec Corporation,1232000000.0,4827000000.0,10.417835293181817,0.20577258024384176,20.65,-11.962264150943396,621538648,12834773081.199999,SYMC,1.9821776231684953,2.6589544398591256
Consumer Defensive,4522,The Kraft Heinz Company,10696000000.0,26181000000.0,6.508888742529918,-0.00962736436742553,57.1,2.0283590308370045,1219248231,69619073990.1,KHC,8.7726188384357,2.659144952068294
Industrials,5024,McGrath RentCorp,164864000.0,479683000.0,7.74063648097826,0.08949726466704395,52.8,3.0239470863506837,24169551,1276152292.8,MGRC,6.82114450533235,2.6604075875109188
Real Estate,5696,Optibase Ltd.,-2331000.0,16828000.0,-19.22071843843844,0.01524054351817848,8.5925,-6.758974358974359,5214256,44803494.68,OBAS,-0.4470436434267899,2.662437287853577
Consumer Defensive,8011,USANA Health Sciences Inc.,80771000.0,1128337000.0,37.26617707593071,0.04093300453342319,124.1,-0.37490628842174706,24254846,3010026388.6,USNA,3.3300974164090755,2.667666121557655
Industrials,6950,ServiceMaster Global Holdings Inc.,522000000.0,3012000000.0,15.394386178390805,0.06045156591405681,59.28,2.2903225806451615,135557854,8035869585.12,SERV,3.8507543797499184,2.667951389482072
Technology,3473,GlobalSCAPE Inc.,-259000.0,33152000.0,-341.5302287258687,0.016648668106551474,4.04,-0.6529992406985573,21895131,88456329.24,GSB,-0.011829113970590083,2.6682049119208493
Healthcare,454,Aquinox Pharmaceuticals Inc.,-39806000.0,25000000.0,-1.6792977219514644,0,2.84,0.35622398789254633,23537368,66846125.12,AQXP,-1.6911831433319138,2.6738450048
Healthcare,6525,Dr. Reddy's Laboratories Ltd,209071190.0,2225834155.0,28.469624954064688,0.005059442545544604,35.85,-0.18838574675538394,166030080,5952178368.0,RDY,1.259236820219565,2.674133809398751
Technology,4885,MAM Software Group Inc.,3210000.0,35777000.0,29.81528535825545,0.13232687681985061,7.6,-0.29882044560943644,12593035,95707066.0,MAMS,0.25490280937041787,2.6751003717472117
Basic Materials,4549,KMG Chemicals Inc.,52172000.0,439422000.0,22.560638606340568,0.11901549778842734,75.89,0.26548862115127175,15509733,1177033637.3700001,KMG,3.3638232199097176,2.678595148558789
Consumer Cyclical,7931,Ulta Beauty Inc.,625537000.0,6311661000.0,27.028381638704026,0.21211633091555732,282.87,0.3550224521671222,59770399,16907252765.130001,ULTA,10.46566545423262,2.6787327084154238
Consumer Cyclical,5683,Empire Resorts Inc.,-81186000.0,116554000.0,-3.8506945464735307,-0.02376434310789575,9.55,0.9152787535644915,32735339,312622487.45000005,NYNY,-2.4800720713477262,2.682211571031454
Technology,645,AXT Inc,14329000.0,106039000.0,19.853350045362554,0.21295897921302046,7.2,0.8005677785663591,39510924,284478652.8,AXTI,0.3626591977449072,2.6827738171804714
Technology,8149,voxeljet AG American Depositary Shares each representing one-fifth of an/,-9234753.145,28383282.64,-8.25793595157329,0.1836502504191402,4.1,-0.13839624103720535,18600000,76260000.0,VJET,-0.49649210456989246,2.686792819817405
Financial Services,5710,Oaktree Specialty Lending Corporation,-112040000.0,261133000.0,-6.265476990182078,-0.3374989003937884,4.98,1.9594476831540357,140960651,701984041.98,OCSL,-0.7948317435054979,2.688224169216453
Consumer Cyclical,3012,Twenty-First Century Fox Inc.,4464000000.0,30400000000.0,18.326540008172042,0.06666666666666667,44.16,0.5121951219512195,1852574153,81809674596.48,FOX,2.409620145445266,2.6911077169894737
Healthcare,6016,PetIQ Inc.,-3022000.0,398688000.0,-355.0970811912641,0.332355791808635,41.77,0.027957622130665098,25690768,1073103379.3600001,PETQ,-0.11762980382680657,2.691586853278755
Basic Materials,7156,Senomyx Inc.,-2402000.0,26377000.0,-29.582542543713572,0.2726246798906202,1.47,-0.881807973048849,48338277,71057267.19,SNMX,-0.04969146914359401,2.6939101182848693
Healthcare,469,Aradigm Corporation,-16666000.0,6826000.0,-1.1036528633145326,73.17948717948718,1.21,-0.6749954459894347,15201222,18393478.62,ARDM,-1.0963592269095208,2.694620366246704
Industrials,1586,Rockwell Collins Inc.,1005000000.0,8592000000.0,23.039006900169156,0.29720479178551057,140.87,-0.03159340659340659,164365741,23154201934.670002,COL,6.114412856873867,2.694855904873138
Financial Services,6825,SB Financial Group Inc.,12315000.0,48486000.0,10.614845980511571,0.04254492250011431,20.101,0.2596766848816029,6503250,130721828.25,SBFG,1.8936685503402144,2.6960736759064474
Financial Services,3811,Hawthorn Bancshares Inc.,4391000.0,52638000.0,32.360189933955816,0.05316255277687561,23.6,-0.5311727547377094,6020915,142093594.0,HWBK,0.7292911459470861,2.6994489532277064
Technology,1744,CTS Corporation,14755000.0,448704000.0,82.18503056252118,0.06633575258584397,36.65,-0.5797556719022687,33087043,1212640125.95,CTS,0.4459449579704055,2.7025391481912355
Consumer Cyclical,5183,Marine Products Corporation,24519000.0,289334000.0,31.90047560830377,0.10767828284921062,22.64,0.15258286055538967,34548046,782167761.44,MPX,0.7097072870633552,2.7033385687129754
Industrials,8402,Waste Management Inc.,2184000000.0,14618000000.0,18.159618117948717,0.0643691674627085,92.51,0.6489001692047377,428716960,39660605969.6,WM,5.094270121713869,2.7131349000957723
Energy,1599,ConocoPhillips,4527000000.0,32109000000.0,19.26300682843384,0.22846410332165618,75.04,-0.7634854771784232,1162095308,87203631912.32,COP,3.895549675517664,2.715862590311751
Financial Services,1805,Community West Bancshares,5684000.0,36452000.0,17.42487403237157,0.13623891264118435,12,-0.06004972270032511,8253582,99042984.0,CWBC,0.6886706886779582,2.717079556677274
Healthcare,1547,CONMED Corporation,73269000.0,827556000.0,30.697041143594156,0.04305322715842414,80.01,2.7838925259138025,28110755,2249141507.55,CNMD,2.606440132966902,2.717811855088961
Real Estate,1268,Cedar Realty Trust Inc.,4950000.0,152453000.0,83.8407036868687,-0.033609996955376406,4.55,1.1405568601140557,91211315,415011483.25,CDR,0.05426958267184285,2.7222257564626475
Basic Materials,3434,W.R. Grace & Co.,6800000.0,1806200000.0,723.3036178014706,0.0737520330289003,73.15,-0.8809776833156217,67238067,4918464601.05,GRA,0.10113318694899423,2.7231007646163214
Technology,3354,Corning Incorporated,-873000000.0,10491000000.0,-32.72534848379153,0.07731629392971245,35.27,-1.1345060893098782,810015005,28569229226.350002,GLW,-1.0777578126469398,2.7232131566437903
Technology,67,Accenture plc Class A (Ireland),3962836000.0,40602085000.0,27.90576943996673,0.05655026641014751,172.41,-0.16214993000788933,641412840,110585987744.4,ACN,6.178292283640595,2.7236529292621303
Utilities,6194,PPL Corporation,1400000000.0,7745000000.0,15.08574158957143,-0.00931222562192364,30.19,-0.4069400630914827,699570660,21120038225.4,PPL,2.001227438554956,2.726925529425436
Consumer Cyclical,3564,Hasbro Inc.,208092000.0,5008412000.0,65.64967601772294,0.03784197925743184,107.62,-0.28070114984221406,126938974,13661172381.880001,HAS,1.6393074045170712,2.727645485611008
Energy,2254,Encana Corporation,65000000.0,4367000000.0,183.269433216,0.5226182316655243,12.48,-1.8760593220338984,954528298,11912513159.04,ECA,0.06809646202861971,2.7278482159468744
Technology,4130,Adesto Technologies Corporation,-7322000.0,64878000.0,-24.183872726031137,0.2762008733624454,6.05,-0.5101619014812263,29268482,177074316.1,IOTS,-0.2501667151716307,2.729343014581214
Financial Services,2865,Fifth Third Bancorp,2813000000.0,7040000000.0,6.8339930869534316,0.16568047337278108,28.85,0.40281329923273657,666343936,19224022553.600002,FITB,4.221543632386264,2.730685021818182
Energy,7545,Tidewater Inc.,-73685000.0,301547000.0,-11.175613020289068,-0.7028761109753645,31.15,-0.9405166954998955,26435796,823475045.4,TDW,-2.7873191334961125,2.7308348131468727
Financial Services,4908,MBIA Inc.,-548000000.0,349000000.0,-1.7393156074635037,0.4013840830449827,10.51,3.7485207100591715,90689339,953144952.89,MBI,-6.042606617741474,2.7310743635816617
Utilities,853,Brookfield Infrastructure Partners LP Limited Partnership Units,333000000.0,4002000000.0,32.82721820783784,0.6713947990543735,39.51,-0.6675603217158177,276675871,10931463663.21,BIP,1.2035744165055868,2.73150016571964
Financial Services,6622,Riverview Financial Corporation,1075000.0,45144000.0,115.06389432558139,0.3831983337190465,13.6,-2.60123899576133,9095124,123693686.39999999,RIVE,0.11819519997748244,2.7399806485911746
Basic Materials,5885,Pan American Silver Corp.,149711000.0,840243000.0,15.378863336695366,0.0542776935239263,15.02,0.20888244991757007,153287950,2302385009.0,PAAS,0.9766651586116195,2.7401418506313053
Communication Services,5799,Ooma Inc.,-13695000.0,120628000.0,-24.14457831325301,0.09534652328651792,16.7,0.013282878986794347,19800000,330660000.0,OOMA,-0.6916666666666667,2.7411546241337
Financial Services,6225,Primerica Inc.,387492000.0,1842269000.0,13.032583111135196,0.11573938011552937,117.1,0.5963201983465047,43125719,5050021694.9,PRI,8.985171934176911,2.7411966954337283
Consumer Defensive,6017,PetMed Express Inc.,40589000.0,281533000.0,19.014463451920474,0.09882171637717918,37.31,0.5652630253159243,20685555,771778057.0500001,PETS,1.9621905237737156,2.7413413598050673
,173,Alamos Gold Inc. Class A,15800000.0,632500000.0,109.78715882278482,0.1256739941932808,4.45,-2.4860335195530725,389806092,1734637109.4,AGI,0.04053297350724832,2.742509263873518
Industrials,6900,comScore Inc.,-309402000.0,410557000.0,-3.641644755883931,0.010236319030691433,19.46,1.401517414421411,57899906,1126732170.76,SCOR,-5.3437392454488615,2.7443988794734957
Financial Services,3702,HMN Financial Inc.,5339000.0,34410000.0,17.698730099269525,-0.012368583797155226,20.5,-0.30645669291338584,4609440,94493520.0,HMNF,1.1582751917803464,2.746106364428945
Energy,416,Anadarko Petroleum Corporation,427000000.0,12068000000.0,77.65072676639345,0.30234175747739395,64.75,-0.8515141647671768,512075063,33156860329.25,APC,0.8338621246237097,2.7475025131960558
Basic Materials,3267,Goldcorp Inc.,289000000.0,3358000000.0,31.943622100484426,-0.024786324786324785,10.62,3.0617283950617282,869275592,9231706787.039999,GG,0.3324607324301819,2.7491681914949373
